"id","name","exception_code","exemption_rate","invoice_type","note","country_id","tax_ids/tax_src_id","tax_ids/tax_dest_id","name@tr","note@tr"
"tr_fp_817","Hurda Metalden Elde Edilenler Dışındaki Bakır, Çinko, Demir Çelik, Alüminyum ve Kurşun Külçe Teslimi [KDVGUT-(I/C-2.1.3.3.1)]",817,"100","withholding","Hurda Metalden Elde Edilenler Dışındaki Bakır, Çinko, Demir Çelik, Alüminyum ve Kurşun Külçe Teslimi [KDVGUT-(I/C-2.1.3.3.1)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Hurda Metalden Elde Edilenler Dışındaki Bakır, Çinko, Demir Çelik, Alüminyum ve Kurşun Külçe Teslimi [KDVGUT-(I/C-2.1.3.3.1)]","Hurda Metalden Elde Edilenler Dışındaki Bakır, Çinko, Demir Çelik, Alüminyum ve Kurşun Külçe Teslimi [KDVGUT-(I/C-2.1.3.3.1)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_818","Bakır, Çinko, Alüminyum ve Kurşun Ürünlerinin Teslimi[KDVGUT-(I/C-2.1.3.3.2)]",818,"100","withholding","Bakır, Çinko, Alüminyum ve Kurşun Ürünlerinin Teslimi[KDVGUT-(I/C-2.1.3.3.2)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Bakır, Çinko, Alüminyum ve Kurşun Ürünlerinin Teslimi[KDVGUT-(I/C-2.1.3.3.2)]","Bakır, Çinko, Alüminyum ve Kurşun Ürünlerinin Teslimi[KDVGUT-(I/C-2.1.3.3.2)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_819","İstisnadan Vazgeçenlerin Hurda ve Atık Teslimi[KDVGUT-(I/C-2.1.3.3.3)]",819,"100","withholding","İstisnadan Vazgeçenlerin Hurda ve Atık Teslimi[KDVGUT-(I/C-2.1.3.3.3)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","İstisnadan Vazgeçenlerin Hurda ve Atık Teslimi[KDVGUT-(I/C-2.1.3.3.3)]","İstisnadan Vazgeçenlerin Hurda ve Atık Teslimi[KDVGUT-(I/C-2.1.3.3.3)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_820","Metal, Plastik, Lastik, Kauçuk, Kâğıt ve Cam Hurda ve Atıklardan Elde Edilen Hammadde Teslimi[KDVGUT-(I/C-2.1.3.3.4)]",820,"100","withholding","Metal, Plastik, Lastik, Kauçuk, Kâğıt ve Cam Hurda ve Atıklardan Elde Edilen Hammadde Teslimi[KDVGUT-(I/C-2.1.3.3.4)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Metal, Plastik, Lastik, Kauçuk, Kâğıt ve Cam Hurda ve Atıklardan Elde Edilen Hammadde Teslimi[KDVGUT-(I/C-2.1.3.3.4)]","Metal, Plastik, Lastik, Kauçuk, Kâğıt ve Cam Hurda ve Atıklardan Elde Edilen Hammadde Teslimi[KDVGUT-(I/C-2.1.3.3.4)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_821","Pamuk, Tiftik, Yün ve Yapağı İle Ham Post ve Deri Teslimleri[KDVGUT-(I/C-2.1.3.3.5)]",821,"100","withholding","Pamuk, Tiftik, Yün ve Yapağı İle Ham Post ve Deri Teslimleri[KDVGUT-(I/C-2.1.3.3.5)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Pamuk, Tiftik, Yün ve Yapağı İle Ham Post ve Deri Teslimleri[KDVGUT-(I/C-2.1.3.3.5)]","Pamuk, Tiftik, Yün ve Yapağı İle Ham Post ve Deri Teslimleri[KDVGUT-(I/C-2.1.3.3.5)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_822","Ağaç ve Orman Ürünleri Teslimi[KDVGUT-(I/C-2.1.3.3.6)]",822,"100","withholding","Ağaç ve Orman Ürünleri Teslimi[KDVGUT-(I/C-2.1.3.3.6)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Ağaç ve Orman Ürünleri Teslimi[KDVGUT-(I/C-2.1.3.3.6)]","Ağaç ve Orman Ürünleri Teslimi[KDVGUT-(I/C-2.1.3.3.6)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_823","Yük Taşımacılığı Hizmeti [KDVGUT-(I/C-2.1.3.2.11)]",823,"100","withholding","Yük Taşımacılığı Hizmeti [KDVGUT-(I/C-2.1.3.2.11)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Yük Taşımacılığı Hizmeti [KDVGUT-(I/C-2.1.3.2.11)]","Yük Taşımacılığı Hizmeti [KDVGUT-(I/C-2.1.3.2.11)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_824","Ticari Reklam Hizmetleri [KDVGUT-(I/C-2.1.3.2.15)]",824,"100","withholding","Ticari Reklam Hizmetleri [KDVGUT-(I/C-2.1.3.2.15)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Ticari Reklam Hizmetleri [KDVGUT-(I/C-2.1.3.2.15)]","Ticari Reklam Hizmetleri [KDVGUT-(I/C-2.1.3.2.15)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
"tr_fp_825","Demir-Çelik Ürünlerinin Teslimi [KDVGUT-(I/C-2.1.3.3.8)]",825,"100","withholding","Demir-Çelik Ürünlerinin Teslimi [KDVGUT-(I/C-2.1.3.3.8)]","base.tr","tr_kdv_sale_20","tr_kdv_sale_20_whg_10","Demir-Çelik Ürünlerinin Teslimi [KDVGUT-(I/C-2.1.3.3.8)]","Demir-Çelik Ürünlerinin Teslimi [KDVGUT-(I/C-2.1.3.3.8)]"
,,,,,,,"tr_kdv_sale_20_i","tr_kdv_sale_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20","tr_kdv_purchase_20_i_whg_10",,
,,,,,,,"tr_kdv_purchase_20_i","tr_kdv_purchase_20_i_whg_10",,
